User ID,Session Duration,Pages Visited,Items Viewed,Login Frequency,Cart Additions,Successful Transactions,Failed Transactions,Device Type,Authentication Method,Age,Location
9387,76,3,13,5,3,0,0,Tablet,Password,44,Bahrain
3636,65,3,19,5,4,3,0,Desktop,Password,59,Vanuatu
6802,86,2,19,3,0,0,1,Mobile,Biometric,53,Anguilla
4314,86,9,9,2,0,2,0,Tablet,OTP,61,Colombia
5062,45,6,4,1,0,0,0,Desktop,Not Required,51,Uganda
3432,46,6,15,2,1,0,1,Desktop,Not Required,41,Bangladesh
2707,92,9,2,10,5,0,1,Mobile,OTP,34,Tanzania
5758,71,6,20,10,4,2,1,Desktop,Password,23,Moldova
433,13,6,17,3,2,1,0,Mobile,OTP,68,Netherlands Antilles
8646,106,8,18,5,1,2,0,Mobile,OTP,63,New Zealand
4428,107,10,11,5,3,2,0,Desktop,Password,70,Czech Republic
6758,47,5,11,10,3,0,1,Tablet,OTP,61,Dominican Republic
4924,77,9,20,10,0,2,0,Tablet,OTP,34,Macao
9391,120,5,4,10,3,3,1,Desktop,Password,40,Bermuda
1681,92,10,12,5,0,1,0,Mobile,OTP,54,Bahrain
9678,65,3,10,10,1,0,1,Mobile,Biometric,29,Hong Kong
2054,59,2,20,3,1,0,0,Desktop,Not Required,69,Brunei Darussalam
9262,88,2,19,10,4,0,1,Desktop,Not Required,39,Martinique
9990,70,4,5,3,0,2,0,Desktop,Password,38,Serbia
7378,115,7,4,10,0,3,0,Tablet,OTP,66,Colombia
9433,42,5,2,5,4,0,0,Mobile,OTP,34,Heard Island and McDonald Islands
9066,93,4,20,5,3,3,0,Mobile,OTP,48,Sudan
4489,21,7,17,3,4,3,1,Mobile,Biometric,48,Iran
2435,62,4,20,10,0,2,1,Mobile,OTP,29,Martinique
1095,42,6,20,5,1,1,1,Desktop,Not Required,60,Nauru
2346,37,8,2,1,4,1,1,Tablet,Biometric,44,Mali
4417,76,1,11,1,5,1,0,Tablet,Biometric,67,Niger
5377,15,4,10,5,3,1,0,Mobile,OTP,37,Sierra Leone
7458,66,8,11,10,5,1,1,Desktop,Not Required,48,Indonesia
2388,29,2,6,3,2,0,1,Desktop,Not Required,55,Seychelles
149,89,10,8,3,1,0,1,Mobile,Biometric,55,Guinea-Bissau
6074,42,9,9,2,2,0,0,Mobile,OTP,68,Paraguay
6583,35,7,2,10,3,0,0,Desktop,Not Required,40,Slovenia
1529,87,10,2,3,2,1,1,Tablet,OTP,46,Israel
9715,100,3,6,10,2,2,0,Tablet,OTP,42,Algeria
8252,84,10,7,2,1,1,1,Mobile,OTP,38,Cocos (Keeling) Islands
8031,35,8,1,1,4,2,0,Mobile,OTP,41,Cuba
132,25,7,16,3,0,1,0,Desktop,Not Required,70,Hong Kong
4702,62,5,12,5,0,3,1,Mobile,Biometric,44,Anguilla
866,44,9,7,2,2,2,0,Tablet,Password,37,Micronesia
7495,59,9,5,5,4,1,1,Tablet,Biometric,23,Slovenia
5356,13,3,12,1,3,3,0,Desktop,Password,18,Liberia
1613,85,4,3,2,5,0,1,Mobile,OTP,24,Ethiopia
9566,2,3,7,2,5,0,1,Tablet,Biometric,24,Slovakia (Slovak Republic)
9796,108,2,18,5,3,3,0,Desktop,Password,59,Barbados
5302,36,2,17,3,4,2,0,Mobile,OTP,39,South Africa
7535,67,10,15,1,5,1,0,Desktop,Not Required,61,Ghana
3000,39,5,6,5,2,2,0,Desktop,Password,66,British Indian Ocean Territory (Chagos Archipelago)
5425,87,6,20,1,2,3,1,Tablet,OTP,62,Taiwan
1433,104,6,14,3,1,3,0,Desktop,Password,30,Mayotte
7556,76,10,2,5,5,1,0,Desktop,Not Required,18,Malaysia
6900,7,6,9,5,0,0,0,Tablet,Password,57,Uganda
6196,12,7,18,1,0,1,1,Mobile,OTP,62,Equatorial Guinea
1994,45,10,11,2,1,3,0,Mobile,OTP,37,Egypt
8880,102,4,8,3,5,3,0,Mobile,Biometric,24,Jordan
3571,34,9,20,10,2,2,0,Mobile,Biometric,68,Belize
5787,3,9,13,5,2,3,1,Desktop,Password,33,Congo
8837,15,5,8,2,2,2,0,Mobile,OTP,43,Slovakia (Slovak Republic)
8247,41,7,5,10,2,1,0,Tablet,OTP,36,Martinique
2003,46,3,9,5,2,1,0,Mobile,OTP,25,Papua New Guinea
5337,83,3,9,2,1,0,1,Desktop,Not Required,30,Cocos (Keeling) Islands
6400,95,7,11,10,4,0,0,Mobile,Biometric,70,Netherlands Antilles
2383,65,6,19,10,3,2,0,Mobile,OTP,44,Georgia
8703,43,7,7,1,2,1,1,Desktop,Not Required,61,Guadeloupe
8842,11,6,10,10,2,1,1,Tablet,Password,26,Austria
7417,96,10,7,2,1,1,0,Tablet,OTP,31,Ecuador
1427,58,2,10,5,1,1,0,Tablet,Password,51,Nepal
6783,20,1,15,3,0,3,0,Mobile,OTP,42,Greece
4835,76,6,8,3,4,1,1,Tablet,Biometric,35,Vanuatu
6820,3,9,8,3,1,0,0,Tablet,Password,64,Palestinian Territory
5829,89,10,8,2,3,2,0,Desktop,Password,62,Turks and Caicos Islands
4714,87,6,6,10,0,1,1,Mobile,Biometric,30,American Samoa
8432,44,3,1,3,3,0,1,Mobile,Biometric,57,Bouvet Island (Bouvetoya)
1904,4,7,19,3,2,2,0,Desktop,Password,32,Cook Islands
6424,25,6,1,5,5,0,1,Mobile,Biometric,22,Bulgaria
938,77,6,10,1,5,1,0,Mobile,OTP,28,Sudan
8831,62,7,5,5,3,0,0,Mobile,OTP,27,Hungary
6524,3,10,9,10,3,0,1,Desktop,Not Required,29,Malaysia
4357,108,6,7,2,3,2,1,Tablet,OTP,69,Maldives
8488,19,7,20,1,2,0,1,Tablet,Password,31,Jersey
1822,35,3,12,5,2,1,1,Desktop,Not Required,33,Lebanon
3696,107,8,17,2,3,0,1,Desktop,Not Required,64,French Guiana
4309,104,4,5,5,4,0,0,Desktop,Not Required,29,French Southern Territories
6009,113,4,18,10,3,0,0,Mobile,OTP,27,Svalbard & Jan Mayen Islands
6926,100,1,1,2,5,2,0,Desktop,Password,28,Nicaragua
919,7,3,13,3,1,1,0,Desktop,Not Required,47,Nauru
691,95,8,14,10,5,2,0,Mobile,OTP,70,Saint Martin
8563,17,4,17,10,4,0,0,Tablet,Biometric,27,Aruba
9988,100,7,6,3,2,1,1,Mobile,Biometric,50,Togo
6268,84,3,11,2,5,3,0,Mobile,OTP,65,Guyana
307,3,4,3,1,5,1,1,Tablet,Biometric,52,American Samoa
2142,83,6,16,2,0,2,0,Desktop,Password,68,Spain
7839,34,2,20,2,0,2,0,Mobile,Biometric,69,Saint Kitts and Nevis
5779,110,3,3,1,0,3,1,Tablet,Password,35,Nauru
1140,26,4,15,5,4,2,0,Mobile,OTP,61,France
7577,103,8,6,2,4,2,0,Desktop,Password,70,Guernsey
7493,57,9,1,1,3,0,0,Tablet,Password,28,Senegal
2627,103,4,20,1,4,2,0,Tablet,Biometric,27,Algeria
3180,102,9,10,10,2,3,0,Mobile,OTP,53,Canada
7117,69,1,3,5,3,2,1,Mobile,Biometric,21,Bolivia
1306,118,10,3,10,4,0,1,Tablet,Biometric,52,Korea
7932,40,4,10,3,2,1,0,Tablet,Password,32,Chile
6841,1,10,4,5,2,0,1,Mobile,Biometric,42,Chile
693,2,1,3,1,5,0,1,Tablet,Biometric,31,Dominica
2880,116,3,17,10,2,0,0,Mobile,OTP,34,Uzbekistan
793,86,8,4,3,5,0,0,Tablet,Biometric,67,Benin
4528,77,1,10,10,0,3,1,Desktop,Password,19,Finland
8751,88,5,9,10,2,2,0,Desktop,Password,23,United Kingdom
8155,113,9,19,3,1,1,0,Tablet,Password,66,Zambia
9632,12,6,14,3,2,2,1,Mobile,Biometric,68,Ethiopia
6723,74,7,3,1,3,0,0,Mobile,Biometric,50,Heard Island and McDonald Islands
2355,80,3,7,10,5,3,0,Mobile,Biometric,29,Guadeloupe
8899,61,1,3,3,0,1,0,Mobile,Biometric,57,New Caledonia
6298,73,3,15,10,1,0,1,Desktop,Not Required,45,Hong Kong
7461,118,2,2,1,1,3,0,Tablet,OTP,55,Monaco
4444,59,8,10,5,1,1,1,Mobile,OTP,56,India
3547,10,8,6,1,5,2,1,Tablet,Biometric,55,India
2450,112,6,12,3,5,0,0,Mobile,OTP,36,Congo
1815,19,6,14,10,2,0,1,Mobile,OTP,57,Georgia
2033,100,4,19,3,3,2,0,Tablet,Password,41,Vanuatu
7426,105,8,20,2,5,1,0,Mobile,Biometric,28,India
2832,75,3,1,2,5,3,1,Desktop,Password,68,Gibraltar
7790,76,5,11,3,0,0,0,Tablet,OTP,52,Aruba
5201,120,4,1,10,5,3,1,Desktop,Password,33,Rwanda
9116,28,10,15,1,3,2,0,Desktop,Password,54,Swaziland
7889,34,8,7,2,2,1,0,Desktop,Not Required,39,Costa Rica
3435,21,3,5,3,0,3,0,Tablet,Password,55,Gambia
3658,11,3,5,3,2,0,0,Desktop,Not Required,27,Iraq
4799,118,1,6,5,5,3,0,Mobile,Biometric,50,Saint Helena
1138,59,4,20,2,4,3,1,Tablet,Biometric,52,Venezuela
2351,34,5,13,2,4,0,0,Mobile,OTP,24,Somalia
8871,51,5,13,1,0,0,1,Mobile,OTP,69,Jamaica
5821,97,7,11,3,3,2,0,Mobile,OTP,39,Nicaragua
959,65,1,4,3,0,3,1,Mobile,Biometric,65,Bahrain
2687,93,1,2,3,3,2,0,Desktop,Password,20,Bahamas
9633,53,4,13,1,5,0,1,Mobile,Biometric,42,Bhutan
9061,19,4,14,5,4,2,1,Mobile,OTP,33,Mayotte
182,10,2,15,10,5,3,0,Tablet,Biometric,62,Norway
9756,53,2,9,10,4,0,0,Tablet,Biometric,56,Seychelles
6281,57,8,14,5,5,3,1,Desktop,Password,65,Saint Vincent and the Grenadines
9474,15,9,5,5,5,2,1,Tablet,Biometric,67,United States Virgin Islands
3363,35,1,20,2,0,3,0,Desktop,Password,34,United States Minor Outlying Islands
5288,18,8,4,10,3,0,1,Tablet,OTP,42,Falkland Islands (Malvinas)
4402,13,9,12,10,2,2,1,Mobile,Biometric,59,Mayotte
8758,44,4,14,2,5,1,1,Desktop,Not Required,61,Wallis and Futuna
72,10,2,12,10,3,1,0,Mobile,OTP,57,Antarctica (the territory South of 60 deg S)
7479,60,8,7,10,2,1,0,Mobile,Biometric,24,Saint Kitts and Nevis
8034,93,5,7,1,4,0,0,Mobile,Biometric,49,Mauritius
8661,41,9,8,3,5,1,1,Tablet,Biometric,37,Iraq
4728,115,8,16,3,3,1,0,Mobile,Biometric,48,Lithuania
829,91,2,19,10,0,3,0,Tablet,OTP,50,New Zealand
4419,113,2,5,1,5,1,0,Desktop,Not Required,57,Brazil
8150,13,8,10,10,0,2,0,Tablet,Password,20,Korea
7990,51,2,8,5,2,2,1,Mobile,OTP,18,Belize
6715,110,4,3,10,2,1,1,Tablet,OTP,41,Tonga
4961,1,1,10,2,1,0,0,Tablet,OTP,26,France
105,58,5,10,1,2,2,0,Tablet,OTP,35,Gibraltar
5870,98,4,2,3,2,3,0,Desktop,Password,48,Vietnam
6600,61,2,5,1,1,1,0,Tablet,Password,40,Yemen
6325,14,6,10,10,3,0,1,Mobile,OTP,30,Cameroon
9401,1,5,12,2,1,0,0,Tablet,Password,34,San Marino
8118,98,2,18,1,1,3,1,Tablet,Password,61,Equatorial Guinea
2814,3,6,3,3,2,0,0,Tablet,OTP,24,Indonesia
390,64,1,17,5,3,2,1,Mobile,OTP,18,Fiji
691,100,7,11,5,5,3,0,Desktop,Password,70,Saint Martin
7659,57,5,11,3,1,2,0,Desktop,Password,27,Georgia
8409,114,10,8,5,4,1,1,Mobile,OTP,35,Niue
3610,102,5,6,5,0,2,0,Desktop,Password,63,Gambia
5223,23,3,11,3,3,0,0,Desktop,Not Required,24,Kiribati
1346,105,10,6,1,5,2,0,Tablet,Biometric,35,Bermuda
500,71,8,5,10,2,3,1,Tablet,Password,56,Malaysia
8158,107,4,19,1,0,3,0,Tablet,Password,28,Bangladesh
342,69,7,16,5,2,2,1,Mobile,OTP,46,Tuvalu
8098,40,10,3,5,5,3,1,Mobile,OTP,52,Cambodia
1773,94,8,15,3,2,3,1,Desktop,Password,58,North Macedonia
2182,118,6,12,2,2,0,1,Tablet,Password,38,Holy See (Vatican City State)
1950,51,10,17,10,0,3,1,Tablet,Password,28,Indonesia
4825,50,9,8,1,3,1,0,Tablet,Password,58,Western Sahara
8967,120,2,15,5,5,0,0,Mobile,OTP,43,Kiribati
7624,35,5,2,1,1,1,1,Mobile,Biometric,60,Afghanistan
2175,42,8,9,2,3,2,0,Tablet,Password,37,Guam
6343,94,6,20,1,3,0,0,Tablet,Password,29,Grenada
4045,49,8,12,3,1,1,1,Tablet,OTP,53,Afghanistan
7659,120,2,13,3,1,0,0,Desktop,Not Required,27,Georgia
6618,73,3,15,10,1,3,1,Tablet,Password,20,Singapore
3679,17,8,10,1,4,1,1,Tablet,Biometric,50,Guatemala
3206,92,3,10,5,3,0,0,Tablet,Password,24,Saint Kitts and Nevis
6807,113,8,6,10,3,2,1,Mobile,OTP,42,Netherlands Antilles
8211,95,2,3,5,2,2,1,Desktop,Password,66,Guinea-Bissau
2447,53,10,3,10,0,1,1,Mobile,Biometric,64,Cameroon
7294,26,6,8,1,2,0,1,Desktop,Not Required,56,Ecuador
8641,55,1,11,1,1,2,0,Desktop,Password,23,Poland
1206,17,3,3,5,3,2,1,Tablet,Password,28,Belarus
8371,62,2,17,3,4,1,0,Mobile,OTP,41,Holy See (Vatican City State)
2074,115,8,10,2,1,0,1,Desktop,Not Required,38,Algeria
8839,30,6,15,10,0,3,1,Tablet,OTP,37,Saint Vincent and the Grenadines
5614,92,8,11,1,2,0,0,Mobile,OTP,48,Sweden
9506,45,1,2,3,3,2,1,Desktop,Password,25,South Africa
1605,80,4,19,2,2,2,0,Desktop,Password,67,Uganda
345,103,8,4,5,3,0,1,Mobile,OTP,39,Togo
6123,25,6,20,10,0,1,0,Mobile,OTP,60,Jamaica
3281,100,8,3,2,0,0,0,Tablet,Password,18,Ecuador
9359,71,6,7,3,4,3,1,Mobile,Biometric,53,French Southern Territories
9580,16,6,4,2,3,1,0,Mobile,OTP,65,Papua New Guinea
2081,73,6,3,2,1,3,0,Mobile,OTP,48,Guernsey
3254,23,2,10,1,4,3,0,Mobile,OTP,57,San Marino
5520,42,4,12,10,2,2,0,Tablet,Password,58,Poland
2432,52,6,9,5,5,1,0,Tablet,Biometric,56,Slovakia (Slovak Republic)
8165,117,1,4,1,2,3,0,Mobile,Biometric,39,Germany
5893,110,4,16,2,4,2,0,Mobile,Biometric,64,Dominica
2117,9,9,16,1,5,0,1,Desktop,Not Required,20,Dominican Republic
9476,95,8,9,5,0,0,1,Mobile,OTP,19,Micronesia
7377,41,7,4,3,4,1,1,Mobile,Biometric,19,Singapore
179,105,3,8,1,0,3,0,Tablet,OTP,67,Papua New Guinea
9480,101,10,4,1,2,2,1,Mobile,OTP,67,Northern Mariana Islands
6355,104,9,13,1,0,0,1,Desktop,Not Required,24,Micronesia
6244,21,7,8,10,2,3,0,Tablet,OTP,67,Tanzania
8763,108,4,3,3,1,3,0,Desktop,Password,37,Finland
9067,63,10,15,10,4,1,0,Mobile,OTP,47,Bahamas
9391,18,5,15,3,0,2,0,Desktop,Password,40,Bermuda
8277,11,1,5,3,3,1,0,Mobile,OTP,63,Martinique
1607,79,8,17,2,2,1,1,Desktop,Not Required,40,Gibraltar
3164,35,9,8,2,5,2,0,Tablet,Biometric,64,Zambia
764,57,1,8,1,4,1,1,Tablet,Biometric,68,Nicaragua
2166,84,5,20,3,5,2,0,Mobile,OTP,66,Costa Rica
6420,22,2,4,10,1,3,1,Desktop,Password,41,Congo
5351,49,4,1,3,0,3,1,Mobile,OTP,64,Monaco
2201,11,2,17,3,5,0,1,Desktop,Not Required,18,Guinea
3858,85,10,14,1,2,0,0,Desktop,Not Required,63,Libyan Arab Jamahiriya
3208,39,3,15,2,3,1,0,Desktop,Not Required,30,Gambia
4395,49,4,14,10,2,3,1,Mobile,OTP,53,Cameroon
4651,81,9,15,5,3,1,1,Desktop,Not Required,39,American Samoa
2803,65,5,6,5,2,1,0,Desktop,Not Required,42,Netherlands
5720,14,1,5,1,4,1,1,Desktop,Not Required,33,Romania
941,26,6,15,5,4,0,1,Desktop,Not Required,30,Korea
4635,104,10,9,5,4,0,1,Mobile,OTP,42,Malawi
311,43,3,20,3,5,1,1,Desktop,Not Required,64,China
1767,96,10,3,2,1,0,1,Desktop,Not Required,29,Malawi
5770,38,5,6,10,2,0,0,Desktop,Not Required,34,Palestinian Territory
2958,111,2,18,2,0,2,0,Desktop,Password,51,Kazakhstan
6618,71,4,12,3,4,1,0,Desktop,Not Required,20,Singapore
186,79,1,20,10,3,2,1,Mobile,Biometric,20,Macao
5347,52,9,6,1,3,3,0,Tablet,OTP,67,Macao
3511,94,9,5,2,1,0,0,Desktop,Not Required,58,Vietnam
638,2,10,5,5,1,2,0,Desktop,Password,62,Australia
1315,91,7,11,3,5,0,0,Mobile,Biometric,47,Honduras
7406,39,7,13,2,3,2,0,Mobile,Biometric,63,Georgia
9925,26,3,8,10,1,2,1,Mobile,OTP,43,Morocco
1487,115,3,5,5,3,0,0,Tablet,OTP,23,Benin
3819,90,2,2,1,0,2,1,Desktop,Password,34,Belarus
3065,4,8,11,10,4,1,0,Desktop,Not Required,23,Portugal
5840,5,6,17,2,5,0,1,Tablet,Biometric,52,Kuwait
8330,105,9,20,10,0,0,1,Mobile,Biometric,22,Serbia
8165,54,1,18,5,1,3,0,Tablet,Password,39,Germany
7982,8,3,5,3,1,0,1,Mobile,OTP,65,Andorra
8040,69,3,9,5,1,1,1,Tablet,OTP,28,Solomon Islands
4249,99,9,8,3,5,0,0,Desktop,Not Required,67,Myanmar
3138,118,7,1,10,3,3,1,Tablet,OTP,31,Costa Rica
9449,67,7,15,5,4,0,1,Tablet,Biometric,52,Lesotho
3686,97,5,15,3,0,2,0,Tablet,OTP,22,Saint Barthelemy
1494,114,10,9,1,1,0,1,Tablet,Password,48,Australia
9603,47,5,18,5,5,1,1,Mobile,Biometric,69,Mongolia
7520,89,5,5,5,2,0,1,Tablet,Password,68,Mozambique
1169,39,9,13,1,1,2,1,Tablet,OTP,58,Jamaica
4717,53,8,4,5,5,1,0,Tablet,Biometric,22,Congo
9302,22,4,14,1,4,2,0,Tablet,Biometric,21,Switzerland
134,112,3,19,2,4,0,1,Tablet,Biometric,46,Tonga
4294,117,8,20,3,4,1,0,Desktop,Not Required,67,Rwanda
9082,20,10,20,3,4,2,0,Desktop,Password,34,Monaco
862,61,5,8,10,5,3,0,Tablet,Biometric,31,Grenada
8899,86,2,2,2,3,2,0,Desktop,Password,57,New Caledonia
9270,100,2,6,2,3,3,1,Mobile,Biometric,41,Jamaica
7770,16,6,6,2,1,0,1,Desktop,Not Required,68,Chile
990,58,2,2,2,3,3,0,Desktop,Password,63,Ecuador
1854,21,10,11,2,2,1,0,Mobile,Biometric,46,Tanzania
9627,34,1,12,10,4,1,1,Desktop,Not Required,47,Gibraltar
6596,106,9,12,2,2,0,1,Mobile,Biometric,48,Cook Islands
6452,66,6,18,1,4,3,1,Desktop,Password,31,Chile
6866,49,5,19,1,0,0,1,Tablet,Password,70,Norway
8112,42,4,11,2,5,1,0,Tablet,Biometric,49,Gambia
9929,12,3,11,2,2,2,0,Mobile,OTP,53,Philippines
4270,116,4,17,10,2,1,0,Tablet,OTP,28,Tanzania
1402,30,1,13,2,0,2,1,Tablet,OTP,64,France
6636,23,8,13,3,4,0,1,Mobile,OTP,18,United States of America
8250,116,1,6,1,4,1,1,Tablet,Biometric,47,New Zealand
428,103,7,11,5,3,2,0,Desktop,Password,63,Mauritania
670,20,6,20,3,3,1,1,Desktop,Not Required,32,Montserrat
9951,18,9,9,1,5,0,1,Tablet,Biometric,38,Armenia
6694,12,6,19,2,2,0,0,Mobile,OTP,66,Mali
8676,98,8,15,1,2,3,1,Mobile,Biometric,60,Uruguay
4613,98,9,14,10,5,1,1,Tablet,Biometric,48,Belarus
2062,106,4,14,3,0,1,0,Desktop,Not Required,29,Sri Lanka
4899,17,8,2,5,5,0,0,Mobile,OTP,64,Taiwan
213,51,7,18,5,5,1,1,Mobile,OTP,25,Eritrea
4825,111,7,8,10,0,1,1,Mobile,Biometric,58,Western Sahara
8966,13,5,6,3,4,0,0,Desktop,Not Required,53,French Guiana
3950,96,9,20,2,3,2,0,Tablet,OTP,40,Saint Kitts and Nevis
3167,65,5,20,2,3,0,0,Tablet,Password,21,Bangladesh
8820,102,10,14,1,2,2,0,Mobile,OTP,53,Niue
1232,66,1,15,5,0,1,0,Mobile,OTP,55,Sweden
8719,78,10,18,2,4,2,1,Desktop,Password,56,Croatia
6362,98,9,18,1,5,2,1,Mobile,Biometric,54,Bahamas
9676,120,10,16,10,5,1,0,Desktop,Not Required,39,Georgia
7921,66,1,16,3,2,1,0,Tablet,Password,19,Nepal
3780,51,10,2,1,0,1,0,Tablet,OTP,32,Wallis and Futuna
9618,9,2,7,3,0,3,1,Tablet,Password,49,British Virgin Islands
4180,107,1,14,2,5,1,0,Desktop,Not Required,36,Equatorial Guinea
9754,60,1,5,2,0,2,0,Tablet,OTP,18,Togo
9494,44,6,13,3,3,3,0,Desktop,Password,56,Venezuela
653,42,6,11,2,2,1,1,Mobile,OTP,26,Norfolk Island
5663,76,2,2,5,4,1,1,Desktop,Not Required,51,Cayman Islands
5930,78,7,15,1,1,0,1,Mobile,OTP,69,Estonia
4697,112,1,16,2,2,1,1,Tablet,OTP,50,Argentina
7369,87,1,11,3,2,0,1,Tablet,Password,38,Nigeria
8500,65,4,1,2,4,1,1,Tablet,Biometric,19,Mali
7525,88,3,2,3,2,3,1,Tablet,OTP,49,Timor-Leste
6408,72,8,3,10,0,0,0,Mobile,OTP,56,United States of America
697,100,5,20,10,3,2,1,Tablet,OTP,57,Lebanon
725,101,10,3,10,3,3,0,Tablet,OTP,53,Malta
2576,64,1,17,3,3,0,1,Mobile,Biometric,38,Somalia
4600,119,8,2,3,0,2,1,Tablet,OTP,50,Gabon
2961,67,1,2,2,3,2,1,Desktop,Password,42,Andorra
9679,101,3,17,10,1,0,0,Mobile,Biometric,70,Kuwait
5680,101,2,17,1,5,1,1,Mobile,Biometric,33,Uruguay
5262,51,5,16,10,0,2,1,Tablet,OTP,53,Timor-Leste
5097,14,8,20,1,2,1,1,Tablet,Password,23,Turks and Caicos Islands
2316,100,5,19,2,3,0,1,Mobile,Biometric,33,Malta
9343,100,3,1,5,1,3,1,Desktop,Password,69,Monaco
8688,6,1,5,10,2,2,1,Mobile,OTP,63,Austria
5719,105,1,8,1,2,3,0,Tablet,OTP,47,French Southern Territories
9689,11,8,9,3,1,3,0,Tablet,Password,27,Egypt
1191,112,7,7,3,3,0,1,Mobile,OTP,50,Luxembourg
7762,41,9,12,3,2,1,1,Desktop,Not Required,38,United States Minor Outlying Islands
9071,24,8,16,1,1,2,0,Mobile,OTP,53,Central African Republic
9201,16,10,15,5,3,2,1,Mobile,Biometric,36,Timor-Leste
2174,17,8,4,3,4,1,0,Mobile,OTP,49,Hungary
7087,63,5,7,5,3,1,0,Tablet,OTP,32,Pakistan
8623,32,7,8,10,1,3,1,Desktop,Password,29,Zambia
9483,118,3,12,3,3,0,0,Desktop,Not Required,50,Liechtenstein
4031,54,9,14,3,4,1,1,Mobile,OTP,61,Iceland
231,77,10,16,10,4,1,1,Desktop,Not Required,32,Panama
2930,34,2,17,1,0,3,1,Tablet,OTP,55,Argentina
765,98,2,11,3,0,0,0,Tablet,Password,26,Wallis and Futuna
4871,23,9,3,5,2,1,0,Tablet,OTP,42,Sao Tome and Principe
8329,59,8,19,3,4,1,1,Tablet,Biometric,27,Mexico
7408,89,9,1,2,1,3,0,Desktop,Password,31,Serbia
978,30,8,6,1,5,3,0,Desktop,Password,33,Norfolk Island
3923,26,10,14,10,1,0,0,Mobile,Biometric,32,Korea
5179,13,8,17,1,5,2,0,Mobile,OTP,65,Malawi
766,19,10,5,1,1,1,0,Mobile,OTP,48,Gabon
6103,69,7,19,1,0,0,1,Tablet,Password,50,Tanzania
1548,41,6,5,5,2,0,1,Tablet,OTP,54,Oman
4461,40,5,4,5,0,1,0,Mobile,Biometric,55,Nauru
1854,4,6,1,5,1,1,0,Desktop,Not Required,46,Tanzania
7964,118,5,18,1,3,3,1,Tablet,OTP,66,Monaco
7070,27,2,9,10,4,3,1,Desktop,Password,31,Cayman Islands
2334,30,3,20,5,4,1,0,Desktop,Not Required,37,Bangladesh
6014,37,7,13,1,2,2,0,Tablet,Password,53,Sierra Leone
2013,72,10,10,10,4,3,0,Mobile,Biometric,27,Guinea
1185,109,5,14,10,4,0,1,Mobile,Biometric,40,Palestinian Territory
1810,84,6,7,3,1,3,1,Mobile,OTP,42,Egypt
6215,65,3,4,3,5,1,1,Desktop,Not Required,49,Bolivia
3705,39,4,14,10,5,0,0,Desktop,Not Required,49,Guyana
5612,10,2,6,2,0,3,1,Desktop,Password,20,Luxembourg
4829,65,10,3,1,3,2,1,Mobile,Biometric,31,Poland
4453,53,4,16,5,2,1,1,Desktop,Not Required,49,Czech Republic
2620,28,9,13,10,2,0,1,Tablet,OTP,26,Malaysia
5766,70,7,20,3,0,3,0,Mobile,OTP,24,Cameroon
6375,36,8,13,1,2,3,1,Mobile,OTP,46,Korea
8863,114,6,7,5,5,2,1,Desktop,Password,28,Isle of Man
5364,23,1,18,1,4,0,1,Mobile,OTP,22,Peru
5233,111,6,16,2,5,2,0,Desktop,Password,43,Gabon
5233,57,2,17,10,2,1,1,Desktop,Not Required,43,Gabon
7118,118,4,12,5,5,0,0,Desktop,Not Required,56,Namibia
3757,102,9,10,3,4,2,0,Desktop,Password,19,Puerto Rico
6727,92,9,12,3,3,0,1,Desktop,Not Required,38,Palestinian Territory
5460,9,5,15,10,5,3,1,Mobile,OTP,37,India
7638,83,7,11,3,1,3,1,Desktop,Password,21,Serbia
6706,8,7,15,1,2,1,1,Tablet,Password,55,Micronesia
8289,90,4,13,1,5,0,0,Mobile,Biometric,54,Western Sahara
1480,48,4,10,5,1,2,0,Mobile,Biometric,47,Kenya
193,22,6,2,5,0,0,0,Mobile,OTP,48,Cuba
5449,88,9,11,5,1,1,0,Mobile,Biometric,34,Norway
5104,58,4,8,10,1,1,0,Desktop,Not Required,54,Congo
5896,58,8,13,10,0,2,0,Mobile,OTP,66,Eritrea
5230,42,2,8,5,2,1,0,Mobile,OTP,41,Guernsey
9179,93,9,20,2,1,3,0,Tablet,OTP,48,Slovakia (Slovak Republic)
2411,73,10,17,5,5,3,1,Mobile,OTP,29,North Macedonia
7443,76,1,19,3,5,2,0,Mobile,Biometric,37,Niger
1724,6,3,14,2,1,1,0,Desktop,Not Required,26,Japan
6275,58,9,20,2,5,1,0,Tablet,Biometric,55,Vietnam
6583,104,2,10,3,1,0,0,Mobile,OTP,40,Slovenia
5291,66,5,11,1,4,3,1,Desktop,Password,35,Montserrat
6988,56,3,7,5,3,1,1,Mobile,OTP,18,Kyrgyz Republic
5201,57,3,12,3,3,2,0,Tablet,Password,33,Rwanda
3839,33,9,17,3,4,3,1,Mobile,Biometric,57,Cook Islands
9521,26,2,11,10,2,0,1,Desktop,Not Required,57,Iran
1496,50,4,18,5,0,3,1,Desktop,Password,68,Malaysia
4150,102,3,14,5,1,0,1,Mobile,OTP,32,American Samoa
9842,98,6,16,1,1,0,0,Tablet,OTP,38,Saint Barthelemy
4787,63,3,1,3,3,2,0,Tablet,Password,70,Kazakhstan
8409,59,8,10,5,5,1,1,Desktop,Not Required,35,Niue
9994,6,2,18,1,1,2,0,Mobile,OTP,27,Kyrgyz Republic
9906,7,7,7,2,3,0,1,Desktop,Not Required,49,Tonga
